AccX,AccY,AccZ
-8.300239563,-10.86141357,-2.696193237
0.9508227539,-0.682281189,-1.906285858
2.243983612,-0.8643026733,-0.3403921509
0.6381230164,-2.199975128,3.776197357
-29.6953981,-41.3049559,6.516698456
-13.73947861,-10.62610291,-4.533023529
-6.127358093,-3.900588684,4.36447403
0.2260299683,1.357077942,2.276316376
0.2890489197,1.647923126,1.460363159
-0.1700463867,-1.504371643,0.3885919189
-3.526067505,-0.5824388123,3.438200226
-24.00228699,-7.530989227,5.615123291
-11.95414124,-9.994416504,3.244952087
-6.566095734,-13.01483551,-12.52206024
-1.880838776,-4.004921722,-2.833008728
2.258802795,-1.559606781,-2.656226349
2.386187897,-1.440454559,1.400188293
-20.07565247,-25.23527298,-13.51165237
-32.479758,-28.19566681,-2.448458405
-5.447471924,-2.678829346,1.885329437
-1.371747437,0.9181906128,2.502496033
0.05807922363,1.827100525,1.037193146
0.458795929,-1.868115234,0.1844165039
-1.229842529,-0.2866539001,1.994003448
-31.0132576,-18.94430511,8.812174988
-15.55894501,-10.97562607,3.00949173
-7.333849182,-13.0507608,-16.15665207
-3.709286499,-6.016887817,-3.859274597
1.042282562,-0.5559439087,-0.8774752808
2.897973633,-0.8503816223,-0.6979985046
-6.3979953,-10.79225739,-10.00175125
-38.48901169,-44.34633133,-4.053570557
-6.673422546,-2.551144867,-0.9497749329
-1.991758118,-1.192869415,5.350174255
0.8997789001,2.086361389,2.49935257
2.505040741,-2.961142273,-13.13264053
-0.443228302,0.2191442871,-0.2900967407
-39.74534912,-24.56855942,20.30063461
-12.51801865,-3.944746857,-32.1014946
-13.20763458,-13.92419449,1.958377533
-8.631051636,-12.24902802,-3.381767578
0.9208850098,-0.562230835,-0.6634204102
3.32189209,-1.146316223,-3.289409637
0.7322772217,-1.740879822,3.168910217
-35.16008423,-46.89567993,9.394314423
-10.52581146,-5.168601837,-4.531227264
-4.82312027,-2.745590515,4.819378052
0.5474116516,1.219514008,2.445913696
2.929707642,3.107088776,-20.12774414
0.7472460938,-0.6256988525,1.228046265
-4.644691315,-5.32158371,9.972861328
-36.49725357,-19.78091537,10.56996964
-11.2618309,-9.061706085,3.262615356
-8.722810822,-10.86395828,-8.765322418
-0.3197351074,-2.83046402,-3.465892639
2.0570224,-1.042432251,0.2606080627
1.99265625,-1.485361176,1.58894577
-22.08806763,-31.41996185,-5.472919006
-21.55143356,-13.20583832,-4.067641296
-4.843627625,-2.182611237,1.987566833
-0.076640625,0.8063731384,3.013383636
0.8093669128,1.107696533,1.059796143
-0.1706451416,-1.47428421,0.9145980835
-4.181404724,-1.133742371,3.901187439
-24.85221954,-8.78268631,9.558972015
-13.99335068,-11.49564468,0.8538244629
-8.585396576,-12.9964238,-17.86205566
-2.456691284,-3.91271347,-5.815257111
0.7417076111,-0.136665802,0.1649569702
1.996398468,-0.999022522,2.160457306
-9.491462402,-17.77882874,-12.25067459
-32.21106674,-18.64268234,-1.645378418
-6.693031769,-3.462749176,0.590072937
-1.460363159,0.2383044434,3.614683228
1.220561829,2.313139801,1.159638519
0.4333488464,-2.865940247,0.1230441284
-1.246757355,-0.4165837097,0.4378395081
-34.57839386,-17.51866974,9.074579315
-12.46697479,-6.600823517,-0.7042854309
-14.01924683,-14.1151973,2.817740479
-7.437134399,-9.943672028,-4.002676392
1.098116455,-0.5804928589,-1.680854645
2.029928741,-1.078357544,1.098864899
0.3558100891,-3.645519104,3.927832031
-22.77154633,-33.41486343,1.913620605
-15.73931992,-6.687642975,-1.399589539
-5.810916138,-2.19862793,4.004772034
0.07708969116,1.14901062,1.40063736
6.901099091,2.602637787,-28.12007401
0.287252655,-1.697619781,-0.0245489502
-23.0346991,-12.57055939,9.453591156
-22.46618134,-4.692142639,-9.300758972
-13.25328964,-10.80168777,3.889811096
-9.691446533,-10.98101486,-9.575288086
-0.6435118103,-2.570604401,-1.731299744
1.575773163,-0.9590556335,0.3812571716
2.464774475,-1.97155014,1.244661713
-11.09747269,-21.36312515,-11.97120575
-31.88549377,-11.99261124,-5.755231934
-5.898633728,-3.264860687,1.327589264
-1.061143341,-1.039887543,5.617518311
0.6788383484,2.024839325,1.680405579
0.6164181519,-1.722019043,-0.6584806824
-2.870580597,-1.757944336,1.39943985
-24.8793132,-13.27888641,5.967340851
-13.68753662,-9.546248474,2.678230591
-10.75812836,-12.93340485,-12.79434402
-5.731730804,-7.426057434,-3.336860962
0.7695497131,-0.3210823059,0.1360670471
2.01600769,-0.9111552429,1.781295776
-4.839885406,-8.84001709,-8.127049713
-36.0336676,-42.26356247,-1.719174957
-7.652536469,-4.043092346,-0.4906796265
-4.169429626,-1.806293793,5.097350006
0.9783654785,1.712588654,1.522483978
2.713557129,-2.482737122,-8.689130859
-0.5998027039,-0.2302212524,0.2975811768
-37.62575684,-18.12161591,13.48066681
-15.78272964,-4.839586029,-19.35430252
-13.31136887,-10.7853717,2.562371521
-9.193881226,-11.69727539,-4.701722717
0.4617897034,-1.212029572,-1.247206421
2.211351471,-1.480271759,-0.7117698669
0.7533833313,-2.658022614,3.3522789
-25.50291641,-39.05887665,0.07619155884
-19.35969131,-9.239835663,-3.500021667
-4.879552917,-2.138153687,4.040397949
-0.145796814,1.13029953,2.953508148
3.948788452,-0.4378395081,-22.15902008
-0.3894900513,-2.683320007,1.619482269
-15.09206589,-6.910679169,8.408614197
-22.98859497,-3.102598114,-8.446485443
-15.10134659,-9.483229523,3.192261658
-9.59474762,-15.43649963,-20.74595856
-0.4805007935,-2.487976227,-3.945794678
1.434167633,-0.7710466003,0.4053570557
3.449127502,-1.54568573,0.160765686
-6.991960144,-13.43710739,-8.53225708
-41.20825699,-37.59147812,-2.126777344
-5.549260254,-1.148262177,1.899549866
-2.027683411,-0.3668870544,4.916226654
-0.2230361938,2.103276215,1.95643158
0.1167572021,-2.833158417,-0.103434906
-4.973557434,1.470392303,-13.56269623
-37.45975204,-21.37255554,18.61977997
-16.5052771,-11.3056897,-0.9937834167
-10.47042664,-11.27679977,2.406246185
-5.881419525,-9.284742279,-0.2885998535
3.024161224,-1.677112427,-5.610482941
2.497107239,-1.071920929,-0.8943901062
-1.910626831,-4.52359314,2.559826813
-36.71834381,-42.13168671,1.037193146
-5.657934265,-5.818400574,-0.9503736877
-4.345613251,-1.637145538,4.665348358
0.7258406067,1.369801483,1.547332306
4.903203735,6.450386353,-29.41952179
-0.1706451416,-2.120939484,0.9966275024
-37.89340027,-17.4581955,14.91648102
-18.7122876,-7.453001404,-7.504793701
-13.87240219,-10.98760117,3.274889832
-11.09313171,-12.21594681,-3.268902283
-0.2312690735,-2.090852051,-1.352138214
1.370400238,-1.091081085,0.4281097412
2.67134491,-2.346370697,1.23089035
-9.641600189,-17.91788956,-9.055868225
-35.26321976,-36.09039963,-2.58587265
-6.89181839,-1.287772064,1.879940643
-2.806813202,0.5339396667,3.631598053
0.2436932373,2.138752441,1.864672394
0.9295669556,-2.211950226,-0.6530918884
-3.225342865,-1.728455658,-5.25721756
-26.6430954,-17.17588257,12.17612961
-13.93422363,-11.1145372,-16.45049103
-13.46869171,-13.57092911,0.3760180664
-6.971452789,-7.576793976,-4.993765411
0.6676116943,-0.1710942078,-0.1146615601
1.379680939,-0.5221142578,2.365081787
-0.5165757751,-4.248764648,3.63548996
-29.74210098,-37.11097733,5.584586792
-9.258097687,-2.252216492,0.6292913818
-3.007246399,-1.514700165,5.70763092
1.593586121,2.323917389,3.220403137
1.497186584,-3.592379608,-3.01877243
-0.6459068298,-0.3031196594,-0.119002533
-36.26284103,-18.01997726,16.59464127
-14.63955688,-6.564898224,-10.02210892
-11.79562088,-11.15734818,-0.8885522461
-7.56930954,-9.569450226,-1.397344208
1.846260681,-1.883233795,-3.639980621
2.281854858,-1.78324173,1.164877625
-1.560205536,-6.671027527,1.237326965
-38.04323868,-35.79386627,-4.251009979
-8.374036102,-1.338965607,2.506986694
-3.655248871,-0.03098556519,3.692970428
0.2369572449,2.248174896,2.144290924
0.6005511475,-5.542524261,-11.70550827
-1.287622375,0.3267704773,0.2546205139
-30.31795349,-10.699151,14.84942047
-22.09914459,-12.77533356,2.53093689
-9.553583221,-11.38771912,2.48528183
-3.384461975,-17.32512222,-14.04948395
0.3007246399,-0.9258247375,0.1239422607
2.61865448,-1.498384094,-1.956730957
0.2782713318,-4.049528961,2.908601532
-33.87410843,-38.49365204,2.567760315
-11.57797348,-4.315825195,-2.964585114
-4.912484436,-1.965113525,3.784579926
0.623303833,-0.3056643677,3.705394592
1.219514008,-0.04505630493,-0.9698332214
-0.4373904419,-0.8726852417,1.421144714
-31.57698532,-16.13689316,9.870773621
-13.50970642,-3.075504456,-0.5072950745
-13.67690872,-12.22582626,-4.61131073
-8.587791595,-10.12090347,-6.431226196
-1.592089233,-3.119213562,-1.034798126
2.720891876,-1.624871063,-2.167792053
-0.2198927307,-3.169508972,2.993175659
-24.50718704,-33.61200348,5.471422119
-19.3864856,-4.794679413,-2.120789795
-4.822820892,-0.6397695923,1.83233963
-0.6764433289,0.3201841736,1.728156281
1.591939545,-0.8050259399,-0.786763916
-0.06526428223,-2.496807861,2.657723236
-24.5555365,-12.91469376,6.990762634
-19.00807251,-4.166286163,2.370470581
-14.67308716,-7.989036713,3.059936829
-11.79427368,-12.12778015,-3.98291748
-1.965562592,-3.68922821,-2.489323425
1.614093475,-1.484612732,-0.6177653503
1.597028961,-2.561024323,2.152374115
-19.5005484,-27.09635284,-2.405946808
-32.61462753,-24.34223007,-4.309687958
-6.35713028,-1.797911224,2.638862457
-1.721120911,0.7228468323,3.953428802
0.2562670898,2.384092255,1.114133148
0.7002438354,-2.568957825,-0.9843530273
-1.579515381,-0.003442840576,1.808090057
-29.99627243,-16.21323441,9.06469986
-15.34893173,-10.06596771,4.560266876
-7.279362488,-13.67166962,-20.21471329
-6.059249725,-7.436385956,-3.359613647
1.801354065,-1.33971405,-1.538350983
2.863096161,-1.656305695,0.189206543
-6.964417419,-11.48022675,-10.27643005
-34.21674591,-33.67472305,-5.844745789
-7.447462921,-4.801265717,0.8448431396
-3.178340607,-0.950223999,4.215084686
0.9714797974,2.002086639,0.8063731384
0.2124082947,-2.975362701,-2.070494385
-1.955383759,-1.049018555,1.469793549
-22.52650589,-10.95586716,6.252797241
-15.15388733,-8.034392395,-7.949069824
-12.65827698,-12.86185364,0.1904040527
-4.279899902,-6.601422272,-4.595443726
0.9602531433,-0.5324427795,-0.4140390015
3.392245789,-3.028951263,-3.446732483
-2.155966644,-6.794371033,1.582808533
-35.24046707,-34.03951447,1.557660828
-12.21415054,-4.108057251,0.04909790039
-3.87529129,-1.222657471,4.086352386
0.8533753967,0.6285429382,1.44973526
6.313271484,-3.010988617,-24.07548477
0.06152206421,-1.030756531,1.104104004
-26.8474205,-16.05486374,11.59354111
-17.68093231,-7.22757019,-5.51572998
-12.10203369,-10.06806335,1.61708725
-8.960815887,-8.716823273,-5.223088531
1.030606842,-0.2219883728,-2.017953644
2.227368164,-1.54329071,-1.397344208
1.486708374,-4.013603668,1.087488556
-22.36229736,-38.44889511,-4.397704926
-23.52238495,-6.72910675,-1.911674652
-5.403613129,-0.9217831421,2.375709686
0.2245330811,1.212628326,1.884580994
0.9409432983,2.047741699,-0.8884025574
0.01631607056,-1.984123993,0.2887495422
-14.12941772,-5.182672577,11.09088638
-21.29905838,-1.769021301,2.004182281
-14.55528214,-11.4410083,4.992418213
-7.5751474,-12.59810211,-10.89509354
-1.290167084,-3.336112518,-6.157146149
1.309177551,-0.9578581238,0.016615448
1.391057281,-2.491868134,2.796784058
-18.57232864,-25.92429016,-8.95587616
-31.46067719,-19.30490524,-2.947819977
-6.106401672,-2.185904388,2.831212463
-0.9370513916,0.9813592529,2.641556854
0.567020874,1.951791229,0.6351292419
0.5909710693,-2.201921082,0.8297245789
-1.721719666,-1.338067474,-0.7722441101
-28.61599274,-16.03839798,8.756041718
-11.9360289,-8.027806091,3.025957489
-11.64218994,-12.99986664,0.1386117554
-7.056625671,-8.923244019,-4.81728241
2.191143494,-1.551673279,-3.145109711
2.309996338,-1.821412354,0.2960842896
-7.697443085,-12.24169327,-11.2631781
-34.15163132,-30.70430008,2.250719604
-7.54236557,-3.451223145,0.8987310791
-2.772384796,-0.7291337585,4.417463837
0.9337582397,1.924547882,1.608704681
3.734583893,-1.846859436,-14.17432434
-0.4210743713,-0.357456665,-0.8903485107
-35.55152023,-18.2822319,17.76385986
-14.3075473,-3.069217529,-25.28601746
-15.32513123,-12.74494675,2.193239136
-6.647975464,-10.84704346,-2.194137268
1.072669373,-0.8358618164,-0.7776329041
3.856131134,-2.730471954,-1.149908752
-0.3727249146,-3.833378448,3.692521362
-35.81572083,-39.79399796,5.434598694
-8.857231293,-3.804937592,-0.3456312561
-3.952231293,-1.466949463,4.68031723
1.185235291,0.7580236816,1.625469818
4.883744202,-3.224594421,-25.25787598
0.2016307068,-0.6234535217,1.095272369
-33.73789169,-17.8390036,13.92209885
-22.35945328,-4.177363129,-15.33575912
-14.09933029,-10.10683273,2.799179077
-8.100854187,-12.56951157,-8.802894287
0.8205935669,-1.310824127,-4.956792297
1.09991272,-0.7247927856,0.8415499878
2.416425018,-2.119741974,-0.6568341064
-15.61777267,-27.07764175,-9.070837097
-34.47316269,-11.55432266,-1.58894577
-7.081174622,-2.522254944,2.699636078
-0.623303833,0.845741272,2.604733429
0.6071374512,1.879042511,0.1860630798
-0.2191442871,-2.547851715,1.008003845
-2.810106354,-1.02387085,3.264261932
-29.71710297,-12.68896317,7.65358429
-15.26585449,-10.31370255,1.154698792
-12.46742386,-12.63507523,-0.2460882568
-6.762487335,-7.888595581,-2.813100128
0.7170089722,-0.3926335144,-0.04505630493
2.61745697,-2.339634705,-1.110241241
-9.389075317,-15.17738846,-13.28756836
-39.24374222,-33.62936737,-7.393425293
-5.627248077,-2.186203766,4.568200378
-2.320923615,-0.1842668152,3.785777435
0.7457492065,1.959425354,1.739682312
1.319955139,-2.218087463,-6.51505188
-4.499792633,0.5733078003,-14.11459854
-37.03673172,-15.98585724,21.65501816
-13.67645966,-11.92031158,-25.38481201
-11.93557983,-10.84375031,3.395838318
-7.600145416,-9.517957306,-1.543889465
1.248703308,-0.5677693176,-3.15573761
1.637744293,-0.5252577209,0.7360194397
-2.376907196,-5.087769928,2.852917328
